Standard Model;G2;G3;G2
0,052000;57,401807;50,550640;57,401807
0,053000;57,401807;50,550640;57,401807
0,054000;57,401807;50,550640;57,401807
0,055000;57,401807;50,550640;57,401807
0,056000;57,401807;50,550640;57,401807
0,057000;57,401807;50,550640;57,401807
0,058000;57,401807;50,550640;57,401807
0,059000;57,401807;50,550640;57,401807
0,060000;57,401807;50,550640;57,401807
0,061000;57,401807;50,550640;57,401807
0,062000;57,401807;50,550640;57,401807
0,063000;57,401807;50,550640;57,401807
0,064000;57,401807;50,550640;57,401807
0,065000;57,401807;50,550640;57,401807
0,066000;57,401807;50,550640;57,401807
0,067000;57,401807;50,550640;57,401807
0,068000;57,401807;50,550640;57,401807
0,069000;57,401807;50,550640;57,401807
0,070000;57,401807;50,550640;57,401807
0,071000;57,401807;50,550640;57,401807
0,072000;57,401807;50,550640;57,401807
0,073000;57,401807;50,550640;57,401807
0,074000;57,401807;50,550640;57,401807
0,075000;57,401807;50,550640;57,401807
0,076000;57,401807;50,550640;57,401807
0,077000;57,401807;50,550640;57,401807
0,078000;57,401807;50,550640;57,401807
0,079000;57,401807;50,550640;57,401807
0,080000;57,401807;50,550640;57,401807
0,081000;57,401807;50,550640;57,401807
0,082000;57,401807;50,550640;57,401807
0,083000;57,401807;50,550640;57,401807
0,084000;57,401807;50,550640;57,401807
0,085000;57,401807;50,550640;57,401807
0,086000;57,401807;50,550640;57,401807
0,087000;57,401807;50,550640;57,401807
0,088000;57,401807;50,550640;57,401807
0,089000;57,401807;50,550640;57,401807
0,090000;57,401807;50,550640;57,401807
0,091000;57,401807;50,550640;57,401807
0,092000;57,401807;50,550640;57,401807
0,093000;57,401807;50,550640;57,401807
0,094000;57,401807;50,550640;57,401807
0,095000;57,401807;50,550640;57,401807
0,096000;57,401807;50,550640;57,401807
0,097000;57,401807;50,550640;57,401807
0,098000;57,401807;50,550640;57,401807
0,099000;57,401807;50,550640;57,401807
0,100000;57,401807;50,550640;57,401807
0,101000;57,401807;50,550640;57,401807
0,102000;57,401807;50,550640;57,401807
0,103000;57,401807;50,550640;57,401807
0,104000;57,401807;50,550640;57,401807
0,105000;57,401807;50,550640;57,401807
0,106000;57,401807;50,550640;57,401807
0,107000;57,401807;50,550640;57,401807
0,108000;57,401807;50,550640;57,401807
0,109000;57,401807;50,550640;57,401807
0,110000;57,401807;50,550640;57,401807
0,111000;57,401807;50,550640;57,401807
0,112000;57,401807;50,550640;57,401807
0,113000;57,401807;50,550640;57,401807
0,114000;57,401807;50,550640;57,401807
0,115000;57,401807;50,550640;57,401807
0,116000;57,401807;50,550640;57,401807
0,117000;57,401807;50,550640;57,401807
0,118000;57,401807;50,550640;57,401807
0,119000;57,401807;50,550640;57,401807
0,120000;57,401807;50,550640;57,401807
0,121000;57,401807;50,550640;57,401807
0,122000;57,401807;50,550640;57,401807
0,123000;57,401807;50,550640;57,401807
0,124000;57,401807;50,550640;57,401807
0,125000;57,401807;50,550640;57,401807
0,126000;57,401807;50,550640;57,401807
0,127000;57,401807;50,550640;57,401807
0,128000;57,401807;50,550640;57,401807
0,129000;57,401807;50,550640;57,401807
0,130000;57,401807;50,550640;57,401807
0,131000;57,401807;50,550640;57,401807
0,132000;57,401807;50,550640;57,401807
0,133000;57,401807;50,550640;57,401807
0,134000;57,401807;50,550640;57,401807
0,135000;57,401807;50,550640;57,401807
0,136000;57,401807;50,550640;57,401807
0,137000;57,401807;50,550640;57,401807
0,138000;57,401807;50,550640;57,401807
0,139000;57,401807;50,550640;57,401807
0,140000;57,401807;50,550640;57,401807
0,141000;57,401807;50,550640;57,401807
0,142000;57,401807;50,550640;57,401807
0,143000;57,401807;50,550641;57,401807
0,144000;57,401807;50,550641;57,401807
0,145000;57,401807;50,550641;57,401807
0,146000;57,401807;50,550641;57,401807
0,147000;57,401808;50,550641;57,401808
0,148000;57,401808;50,550641;57,401808
0,149000;57,401808;50,550641;57,401808
0,150000;57,401808;50,550641;57,401808
0,151000;57,401808;50,550641;57,401808
0,152000;57,401808;50,550641;57,401808
0,153000;57,401808;50,550641;57,401808
0,154000;57,401808;50,550641;57,401808
0,155000;57,401808;50,550641;57,401808
0,156000;57,401808;50,550641;57,401808
0,157000;57,401808;50,550641;57,401808
0,158000;57,401808;50,550641;57,401808
0,159000;57,401808;50,550641;57,401808
0,160000;57,401808;50,550641;57,401808
0,161000;57,401808;50,550641;57,401808
0,162000;57,401808;50,550641;57,401808
0,163000;57,401808;50,550641;57,401808
0,164000;57,401808;50,550641;57,401808
0,165000;57,401808;50,550641;57,401808
0,166000;57,401808;50,550641;57,401808
0,167000;57,401808;50,550641;57,401808
0,168000;57,401808;50,550641;57,401808
0,169000;57,401808;50,550641;57,401808
0,170000;57,401808;50,550641;57,401808
0,171000;57,401808;50,550641;57,401808
0,172000;57,401808;50,550641;57,401808
0,173000;57,401808;50,550641;57,401808
0,174000;57,401808;50,550641;57,401808
0,175000;57,401808;50,550641;57,401808
0,176000;57,401808;50,550641;57,401808
0,177000;57,401808;50,550641;57,401808
0,178000;57,401808;50,550641;57,401808
0,179000;57,401808;50,550641;57,401808
0,180000;57,401808;50,550641;57,401808
0,181000;57,401808;50,550641;57,401808
0,182000;57,401808;50,550641;57,401808
0,183000;57,401808;50,550641;57,401808
0,184000;57,401808;50,550641;57,401808
0,185000;57,401808;50,550641;57,401808
0,186000;57,401808;50,550641;57,401808
0,187000;57,401808;50,550641;57,401808
0,188000;57,401808;50,550641;57,401808
0,189000;57,401808;50,550641;57,401808
0,190000;57,401808;50,550641;57,401808
0,191000;57,401808;50,550641;57,401808
0,192000;57,401808;50,550641;57,401808
0,193000;57,401808;50,550641;57,401808
0,194000;57,401808;50,550641;57,401808
0,195000;57,401808;50,550641;57,401808
0,196000;57,401808;50,550641;57,401808
0,197000;57,401808;50,550641;57,401808
0,198000;57,401808;50,550641;57,401808
0,199000;57,401808;50,550641;57,401808
0,200000;57,401808;50,550641;57,401808
0,201000;57,401808;50,550641;57,401808
0,202000;57,401808;50,550641;57,401808
0,203000;57,401808;50,550641;57,401808
0,204000;57,401808;50,550641;57,401808
0,205000;57,401808;50,550641;57,401808
0,206000;57,401808;50,550641;57,401808
0,207000;57,401808;50,550641;57,401808
0,208000;57,401808;50,550641;57,401808
0,209000;57,401808;50,550641;57,401808
0,210000;57,401808;50,550641;57,401808
0,211000;57,401808;50,550641;57,401808
0,212000;57,401808;50,550641;57,401808
0,213000;57,401808;50,550641;57,401808
0,214000;57,401808;50,550641;57,401808
0,215000;57,401808;50,550641;57,401808
0,216000;57,401808;50,550641;57,401808
0,217000;57,401808;50,550641;57,401808
0,218000;57,401808;50,550641;57,401808
0,219000;57,401808;50,550641;57,401808
0,220000;57,401808;50,550641;57,401808
0,221000;57,401808;50,550641;57,401808
0,222000;57,401808;50,550641;57,401808
0,223000;57,401808;50,550641;57,401808
0,224000;57,401808;50,550641;57,401808
0,225000;57,401808;50,550641;57,401808
0,226000;57,401808;50,550641;57,401808
0,227000;57,401808;50,550641;57,401808
0,228000;57,401808;50,550641;57,401808
0,229000;57,401808;50,550641;57,401808
0,230000;57,401808;50,550641;57,401808
0,231000;57,401808;50,550641;57,401808
0,232000;57,401808;50,550641;57,401808
0,233000;57,401808;50,550641;57,401808
0,234000;57,401808;50,550641;57,401808
0,235000;57,401808;50,550641;57,401808
0,236000;57,401808;50,550641;57,401808
0,237000;57,401808;50,550641;57,401808
0,238000;57,401808;50,550641;57,401808
0,239000;57,401808;50,550641;57,401808
0,240000;57,401808;50,550641;57,401808
0,241000;57,401808;50,550641;57,401808
0,242000;57,401808;50,550641;57,401808
0,243000;57,401808;50,550641;57,401808
0,244000;57,401808;50,550641;57,401808
0,245000;57,401808;50,550641;57,401808
0,246000;57,401808;50,550641;57,401808
0,247000;57,401808;50,550641;57,401808
0,248000;57,401808;50,550641;57,401808
0,249000;57,401808;50,550641;57,401808
0,250000;57,401808;50,550641;57,401808
0,251000;57,401808;50,550641;57,401808
0,252000;57,401808;50,550641;57,401808
0,253000;57,401808;50,550641;57,401808
0,254000;57,401808;50,550641;57,401808
0,255000;57,401808;50,550641;57,401808
0,256000;57,401808;50,550641;57,401808
0,257000;57,401808;50,550641;57,401808
0,258000;57,401808;50,550641;57,401808
0,259000;57,401808;50,550641;57,401808
0,260000;57,401808;50,550641;57,401808
0,261000;57,401808;50,550641;57,401808
0,262000;57,401808;50,550641;57,401808
0,263000;57,401808;50,550641;57,401808
0,264000;57,401808;50,550641;57,401808
0,265000;57,401808;50,550641;57,401808
0,266000;57,401808;50,550641;57,401808
0,267000;57,401808;50,550641;57,401808
0,268000;57,401808;50,550641;57,401808
0,269000;57,401808;50,550641;57,401808
0,270000;57,401808;50,550641;57,401808
0,271000;57,401808;50,550641;57,401808
0,272000;57,401808;50,550641;57,401808
0,273000;57,401808;50,550641;57,401808
0,274000;57,401808;50,550641;57,401808
0,275000;57,401808;50,550641;57,401808
0,276000;57,401808;50,550641;57,401808
0,277000;57,401808;50,550641;57,401808
0,278000;57,401808;50,550641;57,401808
0,279000;57,401808;50,550641;57,401808
0,280000;57,401808;50,550641;57,401808
0,281000;57,401808;50,550641;57,401808
0,282000;57,401808;50,550641;57,401808
0,283000;57,401808;50,550641;57,401808
0,284000;57,401808;50,550641;57,401808
0,285000;57,401808;50,550641;57,401808
0,286000;57,401808;50,550641;57,401808
0,287000;57,401808;50,550641;57,401808
0,288000;57,401808;50,550641;57,401808
0,289000;57,401808;50,550641;57,401808
0,290000;57,401808;50,550641;57,401808
0,291000;57,401808;50,550641;57,401808
0,292000;57,401808;50,550641;57,401808
0,293000;57,401808;50,550641;57,401808
0,294000;57,401808;50,550641;57,401808
0,295000;57,401808;50,550641;57,401808
0,296000;57,401808;50,550641;57,401808
0,297000;57,401808;50,550641;57,401808
0,298000;57,401808;50,550641;57,401808
0,299000;57,401808;50,550641;57,401808
0,300000;57,401808;50,550641;57,401808
0,301000;57,401808;50,550641;57,401808
0,302000;57,401808;50,550641;57,401808
0,303000;57,401808;50,550641;57,401808
0,304000;57,401808;50,550641;57,401808
0,305000;57,401808;50,550641;57,401808
0,306000;57,401808;50,550641;57,401808
0,307000;57,401808;50,550641;57,401808
0,308000;57,401808;50,550641;57,401808
0,309000;57,401808;50,550641;57,401808
0,310000;57,401808;50,550641;57,401808
0,311000;57,401808;50,550641;57,401808
0,312000;57,401808;50,550641;57,401808
0,313000;57,401808;50,550641;57,401808
0,314000;57,401808;50,550641;57,401808
0,315000;57,401808;50,550641;57,401808
0,316000;57,401808;50,550641;57,401808
0,317000;57,401808;50,550641;57,401808
0,318000;57,401808;50,550641;57,401808
0,319000;57,401808;50,550641;57,401808
0,320000;57,401808;50,550641;57,401808
0,321000;57,401808;50,550641;57,401808
0,322000;57,401808;50,550641;57,401808
0,323000;57,401808;50,550641;57,401808
0,324000;57,401808;50,550641;57,401808
0,325000;57,401808;50,550641;57,401808
0,326000;57,401808;50,550641;57,401808
0,327000;57,401808;50,550641;57,401808
0,328000;57,401808;50,550641;57,401808
0,329000;57,401808;50,550641;57,401808
0,330000;57,401808;50,550641;57,401808
0,331000;57,401808;50,550641;57,401808
0,332000;57,401808;50,550641;57,401808
0,333000;57,401808;50,550641;57,401808
0,334000;57,401808;50,550641;57,401808
0,335000;57,401808;50,550641;57,401808
0,336000;57,401808;50,550641;57,401808
0,337000;57,401808;50,550641;57,401808
0,338000;57,401808;50,550641;57,401808
0,339000;57,401808;50,550641;57,401808
0,340000;57,401808;50,550641;57,401808
0,341000;57,401808;50,550641;57,401808
0,342000;57,401808;50,550641;57,401808
0,343000;57,401808;50,550641;57,401808
0,344000;57,401808;50,550641;57,401808
0,345000;57,401808;50,550641;57,401808
0,346000;57,401808;50,550641;57,401808
0,347000;57,401808;50,550641;57,401808
0,348000;57,401808;50,550641;57,401808
0,349000;57,401808;50,550641;57,401808
0,350000;57,401808;50,550641;57,401808
0,351000;57,401808;50,550641;57,401808
0,352000;57,401808;50,550641;57,401808
0,353000;57,401808;50,550641;57,401808
0,354000;57,401808;50,550641;57,401808
0,355000;57,401808;50,550641;57,401808
0,356000;57,401808;50,550641;57,401808
0,357000;57,401808;50,550641;57,401808
0,358000;57,401808;50,550641;57,401808
0,359000;57,401808;50,550641;57,401808
0,360000;57,401808;50,550641;57,401808
0,361000;57,401808;50,550641;57,401808
0,362000;57,401808;50,550641;57,401808
0,363000;57,401808;50,550641;57,401808
0,364000;57,401808;50,550641;57,401808
0,365000;57,401808;50,550641;57,401808
0,366000;57,401808;50,550641;57,401808
0,367000;57,401808;50,550641;57,401808
0,368000;57,401808;50,550641;57,401808
0,369000;57,401808;50,550641;57,401808
0,370000;57,401808;50,550641;57,401808
0,371000;57,401808;50,550641;57,401808
0,372000;57,401808;50,550641;57,401808
0,373000;57,401808;50,550641;57,401808
0,374000;57,401808;50,550641;57,401808
0,375000;57,401808;50,550641;57,401808
0,376000;57,401808;50,550641;57,401808
0,377000;57,401808;50,550641;57,401808
0,378000;57,401808;50,550641;57,401808
0,379000;57,401808;50,550641;57,401808
0,380000;57,401808;50,550641;57,401808
0,381000;57,401808;50,550641;57,401808
0,382000;57,401808;50,550641;57,401808
0,383000;57,401808;50,550641;57,401808
0,384000;57,401808;50,550641;57,401808
0,385000;57,401808;50,550641;57,401808
0,386000;57,401808;50,550641;57,401808
0,387000;57,401808;50,550641;57,401808
0,388000;57,401808;50,550641;57,401808
0,389000;57,401808;50,550641;57,401808
0,390000;57,401808;50,550641;57,401808
0,391000;57,401808;50,550641;57,401808
0,392000;57,401808;50,550641;57,401808
0,393000;57,401808;50,550641;57,401808
0,394000;57,401808;50,550641;57,401808
0,395000;57,401808;50,550641;57,401808
0,396000;57,401808;50,550641;57,401808
0,397000;57,401808;50,550641;57,401808
0,398000;57,401808;50,550641;57,401808
0,399000;57,401808;50,550641;57,401808
0,400000;57,401808;50,550641;57,401808
0,401000;57,401808;50,550641;57,401808
0,402000;57,401808;50,550641;57,401808
0,403000;57,401808;50,550641;57,401808
0,404000;57,401808;50,550641;57,401808
0,405000;57,401808;50,550641;57,401808
0,406000;57,401808;50,550641;57,401808
0,407000;57,401808;50,550641;57,401808
0,408000;57,401808;50,550640;57,401808
0,409000;57,401808;50,550640;57,401808
0,410000;57,401808;50,550640;57,401808
0,411000;57,401808;50,550640;57,401808
0,412000;57,401808;50,550640;57,401808
0,413000;57,401808;50,550640;57,401808
0,414000;57,401808;50,550640;57,401808
0,415000;57,401808;50,550640;57,401808
0,416000;57,401808;50,550640;57,401808
0,417000;57,401808;50,550640;57,401808
0,418000;57,401808;50,550640;57,401808
0,419000;57,401808;50,550640;57,401808
0,420000;57,401808;50,550640;57,401808
0,421000;57,401808;50,550640;57,401808
0,422000;57,401808;50,550640;57,401808
0,423000;57,401808;50,550640;57,401808
0,424000;57,401808;50,550640;57,401808
0,425000;57,401808;50,550640;57,401808
0,426000;57,401808;50,550640;57,401808
0,427000;57,401808;50,550640;57,401808
0,428000;57,401808;50,550640;57,401808
0,429000;57,401808;50,550640;57,401808
0,430000;57,401808;50,550640;57,401808
0,431000;57,401808;50,550640;57,401808
0,432000;57,401808;50,550640;57,401808
0,433000;57,401808;50,550640;57,401808
0,434000;57,401808;50,550640;57,401808
0,435000;57,401808;50,550640;57,401808
0,436000;57,401808;50,550640;57,401808
0,437000;57,401808;50,550640;57,401808
0,438000;57,401808;50,550640;57,401808
0,439000;57,401808;50,550640;57,401808
0,440000;57,401808;50,550640;57,401808
0,441000;57,401808;50,550640;57,401808
0,442000;57,401808;50,550640;57,401808
0,443000;57,401808;50,550640;57,401808
0,444000;57,401808;50,550640;57,401808
0,445000;57,401808;50,550640;57,401808
0,446000;57,401808;50,550640;57,401808
0,447000;57,401808;50,550640;57,401808
0,448000;57,401808;50,550640;57,401808
0,449000;57,401808;50,550640;57,401808
0,450000;57,401808;50,550640;57,401808
0,451000;57,401808;50,550640;57,401808
0,452000;57,401808;50,550640;57,401808
0,453000;57,401808;50,550640;57,401808
0,454000;57,401808;50,550640;57,401808
0,455000;57,401808;50,550640;57,401808
0,456000;57,401808;50,550640;57,401808
0,457000;57,401807;50,550640;57,401807
0,458000;57,401807;50,550640;57,401807
0,459000;57,401807;50,550640;57,401807
0,460000;57,401807;50,550640;57,401807
0,461000;57,401807;50,550640;57,401807
0,462000;57,401807;50,550640;57,401807
0,463000;57,401807;50,550640;57,401807
0,464000;57,401807;50,550640;57,401807
0,465000;57,401807;50,550640;57,401807
0,466000;57,401807;50,550640;57,401807
0,467000;57,401807;50,550640;57,401807
0,468000;57,401807;50,550640;57,401807
0,469000;57,401807;50,550640;57,401807
0,470000;57,401807;50,550640;57,401807
0,471000;57,401807;50,550640;57,401807
0,472000;57,401807;50,550640;57,401807
0,473000;57,401807;50,550640;57,401807
0,474000;57,401807;50,550640;57,401807
0,475000;57,401807;50,550640;57,401807
0,476000;57,401807;50,550640;57,401807
0,477000;57,401807;50,550640;57,401807
0,478000;57,401807;50,550640;57,401807
0,479000;57,401807;50,550640;57,401807
0,480000;57,401807;50,550640;57,401807
0,481000;57,401807;50,550640;57,401807
0,482000;57,401807;50,550640;57,401807
0,483000;57,401807;50,550640;57,401807
0,484000;57,401807;50,550640;57,401807
0,485000;57,401807;50,550640;57,401807
0,486000;57,401807;50,550640;57,401807
0,487000;57,401807;50,550640;57,401807
0,488000;57,401807;50,550640;57,401807
0,489000;57,401807;50,550640;57,401807
0,490000;57,401807;50,550640;57,401807
0,491000;57,401807;50,550640;57,401807
0,492000;57,401807;50,550640;57,401807
0,493000;57,401807;50,550640;57,401807
0,494000;57,401807;50,550640;57,401807
0,495000;57,401807;50,550640;57,401807
0,496000;57,401807;50,550640;57,401807
0,497000;57,401807;50,550640;57,401807
0,498000;57,401807;50,550640;57,401807
0,499000;57,401807;50,550640;57,401807
0,500000;57,401807;50,550640;57,401807
0,501000;57,401807;50,550640;57,401807
0,502000;57,401807;50,550640;57,401807
0,503000;57,401807;50,550640;57,401807
0,504000;57,401807;50,550640;57,401807
0,505000;57,401807;50,550640;57,401807
0,506000;57,401807;50,550640;57,401807
0,507000;57,401807;50,550640;57,401807
0,508000;57,401807;50,550640;57,401807
0,509000;57,401807;50,550640;57,401807
0,510000;57,401807;50,550640;57,401807
0,511000;57,401807;50,550640;57,401807
0,512000;57,401807;50,550640;57,401807
0,513000;57,401807;50,550640;57,401807
0,514000;57,401807;50,550640;57,401807
0,515000;57,401807;50,550640;57,401807
0,516000;57,401807;50,550640;57,401807
0,517000;57,401807;50,550640;57,401807
0,518000;57,401807;50,550640;57,401807
0,519000;57,401807;50,550640;57,401807
0,520000;57,401807;50,550640;57,401807
0,521000;57,401807;50,550640;57,401807
0,522000;57,401807;50,550640;57,401807
0,523000;57,401807;50,550640;57,401807
0,524000;57,401807;50,550640;57,401807
0,525000;57,401807;50,550640;57,401807
0,526000;57,401807;50,550640;57,401807
0,527000;57,401807;50,550640;57,401807
0,528000;57,401807;50,550640;57,401807
0,529000;57,401807;50,550640;57,401807
0,530000;57,401807;50,550640;57,401807
0,531000;57,401807;50,550640;57,401807
0,532000;57,401807;50,550640;57,401807
0,533000;57,401807;50,550640;57,401807
0,534000;57,401807;50,550640;57,401807
0,535000;57,401807;50,550640;57,401807
0,536000;57,401807;50,550640;57,401807
0,537000;57,401807;50,550640;57,401807
0,538000;57,401807;50,550640;57,401807
0,539000;57,401807;50,550640;57,401807
0,540000;57,401807;50,550640;57,401807
0,541000;57,401807;50,550640;57,401807
0,542000;57,401807;50,550640;57,401807
0,543000;57,401807;50,550640;57,401807
0,544000;57,401807;50,550640;57,401807
0,545000;57,401807;50,550640;57,401807
0,546000;57,401807;50,550640;57,401807
0,547000;57,401807;50,550640;57,401807
0,548000;57,401807;50,550640;57,401807
0,549000;57,401807;50,550640;57,401807
0,550000;57,401807;50,550640;57,401807
0,551000;57,401807;50,550640;57,401807
0,552000;57,401807;50,550640;57,401807
0,553000;57,401807;50,550640;57,401807
0,554000;57,401807;50,550640;57,401807
0,555000;57,401807;50,550640;57,401807
0,556000;57,401807;50,550640;57,401807
0,557000;57,401807;50,550640;57,401807
0,558000;57,401807;50,550640;57,401807
0,559000;57,401807;50,550640;57,401807
0,560000;57,401807;50,550640;57,401807
0,561000;57,401807;50,550640;57,401807
0,562000;57,401807;50,550640;57,401807
0,563000;57,401807;50,550640;57,401807
0,564000;57,401807;50,550640;57,401807
0,565000;57,401807;50,550640;57,401807
0,566000;57,401807;50,550640;57,401807
0,567000;57,401807;50,550640;57,401807
0,568000;57,401807;50,550640;57,401807
0,569000;57,401807;50,550640;57,401807
0,570000;57,401807;50,550640;57,401807
0,571000;57,401807;50,550640;57,401807
0,572000;57,401807;50,550640;57,401807
0,573000;57,401807;50,550640;57,401807
0,574000;57,401807;50,550640;57,401807
0,575000;57,401807;50,550640;57,401807
0,576000;57,401807;50,550640;57,401807
0,577000;57,401807;50,550640;57,401807
0,578000;57,401807;50,550640;57,401807
0,579000;57,401807;50,550640;57,401807
0,580000;57,401807;50,550640;57,401807
0,581000;57,401807;50,550640;57,401807
0,582000;57,401807;50,550640;57,401807
0,583000;57,401807;50,550640;57,401807
0,584000;57,401807;50,550640;57,401807
0,585000;57,401807;50,550640;57,401807
0,586000;57,401807;50,550640;57,401807
0,587000;57,401807;50,550640;57,401807
0,588000;57,401807;50,550640;57,401807
0,589000;57,401807;50,550640;57,401807
0,590000;57,401807;50,550640;57,401807
0,591000;57,401807;50,550640;57,401807
0,592000;57,401807;50,550640;57,401807
0,593000;57,401807;50,550640;57,401807
0,594000;57,401807;50,550640;57,401807
0,595000;57,401807;50,550640;57,401807
0,596000;57,401807;50,550640;57,401807
0,597000;57,401807;50,550640;57,401807
0,598000;57,401807;50,550640;57,401807
0,599000;57,401807;50,550640;57,401807
0,600000;57,401807;50,550640;57,401807
0,601000;57,401807;50,550640;57,401807
0,602000;57,401807;50,550640;57,401807
0,603000;57,401807;50,550640;57,401807
0,604000;57,401807;50,550640;57,401807
0,605000;57,401807;50,550640;57,401807
0,606000;57,401807;50,550640;57,401807
0,607000;57,401807;50,550640;57,401807
0,608000;57,401807;50,550640;57,401807
0,609000;57,401807;50,550640;57,401807
0,610000;57,401807;50,550640;57,401807
0,611000;57,401807;50,550640;57,401807
0,612000;57,401807;50,550640;57,401807
0,613000;57,401807;50,550640;57,401807
0,614000;57,401807;50,550640;57,401807
0,615000;57,401807;50,550640;57,401807
0,616000;57,401807;50,550640;57,401807
0,617000;57,401807;50,550640;57,401807
0,618000;57,401807;50,550640;57,401807
0,619000;57,401807;50,550640;57,401807
0,620000;57,401807;50,550640;57,401807
0,621000;57,401807;50,550640;57,401807
0,622000;57,401807;50,550640;57,401807
0,623000;57,401807;50,550640;57,401807
0,624000;57,401807;50,550640;57,401807
0,625000;57,401807;50,550640;57,401807
0,626000;57,401807;50,550640;57,401807
0,627000;57,401807;50,550640;57,401807
0,628000;57,401807;50,550640;57,401807
0,629000;57,401807;50,550640;57,401807
0,630000;57,401807;50,550640;57,401807
0,631000;57,401807;50,550640;57,401807
0,632000;57,401807;50,550640;57,401807
0,633000;57,401807;50,550640;57,401807
0,634000;57,401807;50,550640;57,401807
0,635000;57,401807;50,550640;57,401807
0,636000;57,401807;50,550640;57,401807
0,637000;57,401807;50,550640;57,401807
0,638000;57,401807;50,550640;57,401807
0,639000;57,401807;50,550640;57,401807
0,640000;57,401807;50,550640;57,401807
0,641000;57,401807;50,550640;57,401807
0,642000;57,401807;50,550640;57,401807
0,643000;57,401807;50,550640;57,401807
0,644000;57,401807;50,550640;57,401807
0,645000;57,401807;50,550640;57,401807
0,646000;57,401807;50,550640;57,401807
0,647000;57,401807;50,550640;57,401807
0,648000;57,401807;50,550640;57,401807
0,649000;57,401807;50,550640;57,401807
0,650000;57,401807;50,550640;57,401807
0,651000;57,401807;50,550640;57,401807
0,652000;57,401807;50,550640;57,401807
0,653000;57,401807;50,550640;57,401807
0,654000;57,401807;50,550640;57,401807
0,655000;57,401807;50,550640;57,401807
0,656000;57,401807;50,550640;57,401807
0,657000;57,401807;50,550640;57,401807
0,658000;57,401807;50,550640;57,401807
0,659000;57,401807;50,550640;57,401807
0,660000;57,401807;50,550640;57,401807
0,661000;57,401807;50,550640;57,401807
0,662000;57,401807;50,550640;57,401807
0,663000;57,401807;50,550640;57,401807
0,664000;57,401807;50,550640;57,401807
0,665000;57,401807;50,550640;57,401807
0,666000;57,401807;50,550640;57,401807
0,667000;57,401807;50,550640;57,401807
0,668000;57,401807;50,550640;57,401807
0,669000;57,401807;50,550640;57,401807
0,670000;57,401807;50,550640;57,401807
0,671000;57,401807;50,550640;57,401807
0,672000;57,401807;50,550640;57,401807
0,673000;57,401807;50,550640;57,401807
0,674000;57,401807;50,550640;57,401807
0,675000;57,401807;50,550640;57,401807
0,676000;57,401807;50,550640;57,401807
0,677000;57,401807;50,550640;57,401807
0,678000;57,401807;50,550640;57,401807
0,679000;57,401807;50,550640;57,401807
0,680000;57,401807;50,550640;57,401807
0,681000;57,401807;50,550640;57,401807
0,682000;57,401807;50,550640;57,401807
0,683000;57,401807;50,550640;57,401807
0,684000;57,401807;50,550640;57,401807
0,685000;57,401807;50,550640;57,401807
0,686000;57,401807;50,550640;57,401807
0,687000;57,401807;50,550640;57,401807
0,688000;57,401807;50,550640;57,401807
0,689000;57,401807;50,550640;57,401807
0,690000;57,401807;50,550640;57,401807
0,691000;57,401807;50,550640;57,401807
0,692000;57,401807;50,550640;57,401807
0,693000;57,401807;50,550640;57,401807
0,694000;57,401807;50,550640;57,401807
0,695000;57,401807;50,550640;57,401807
