t,V,θ,Eq,Ed,ψ1d,ψ2q,δ,ω,Id,Iq,Pg,Qg,dEq,dEd,dψ1d,dψ2q,dδ,dω,Efd,Vt,Vr,Vf,dEfd,dVt,dVr,dVf,Pm,Pv,Tm,dPm,dPv
0.066,1.0123000144954721,0.05541408745261594,1.0198689173327866,0.5302088480764084,0.8352506468481566,-0.6610092654062126,0.8524328382383501,1.000000000000005,0.7889669751178638,0.38928696103434984,5.079999999995373,1.6576364734470632,3.7251647901943396e-14,-1.7244792824607191e-12,-2.1299633566458831e-13,2.5012730696703974e-12,1.935102849045185e-12,8.871500186025502e-14,2.2932616093419402,1.012300014495487,2.2932616093532063,1.64483817161196e-14,1.4360601447663637e-11,-1.4700122388883368e-12,1.0054801456502996e-10,4.1423780350589396e-13,0.8466666666666649,0.8466666666666607,0.8466666666666606,-5.691686066617434e-14,-1.931157130152089e-13
0.076,1.012300014495461,0.05541408745264968,1.019868917332787,0.5302088480763912,0.8352506468481549,-0.661009265406189,0.8524328382383712,1.000000000000006,0.7889669751178574,0.38928696103436533,5.079999999995334,1.6576364734470146,6.345734714481914e-14,-1.7117578361767341e-12,-1.3974390683631023e-13,2.1861296506495956e-12,2.2583328205846732e-12,8.945008210304197e-14,2.2932616093420872,1.012300014495473,2.2932616093541,2.0684345791686015e-14,1.5271851277078523e-11,-1.2164999381531256e-12,7.605840728192334e-11,4.374415018960473e-13,0.8466666666666642,0.8466666666666586,0.8466666666666591,-6.586666229421115e-14,-2.2311167321669834e-13
0.086,1.0123000144954524,0.05541408745268345,1.0198689173327877,0.5302088480763745,0.8352506468481538,-0.6610092654061684,0.8524328382383943,1.0000000000000069,0.7889669751178526,0.38928696103438376,5.079999999995331,1.657636473446954,9.145560823437439e-14,-1.6780180836290906e-12,-8.256351856201076e-14,1.89296126263921e-12,2.410257420122186e-12,8.931875614834038e-14,2.293261609342243,1.012300014495462,2.2932616093547686,2.511428772599141e-14,1.5927887016463045e-11,-9.518004875152602e-13,5.570170641495516e-11,4.526930863674882e-13,0.8466666666666635,0.8466666666666561,0.8466666666666577,-7.501468818416845e-14,-2.5371842334534277e-13
0.09599999999999999,1.012300014495445,0.05541408745271889,1.019868917332789,0.5302088480763579,0.8352506468481532,-0.6610092654061503,0.85243283823842,1.0000000000000078,0.788966975117849,0.3892869610344016,5.079999999995337,1.6576364734468998,1.1988343372416376e-13,-1.6358618137996361e-12,-2.8701689151756945e-14,1.683280017504495e-12,2.6830463693530547e-12,8.925445009393898e-14,2.2932616093424043,1.012300014495453,2.2932616093552585,2.966328233751511e-14,1.635096856471171e-11,-8.160075759648897e-13,4.004936871475916e-11,4.608520950132853e-13,0.8466666666666628,0.8466666666666536,0.8466666666666562,-8.422932527259841e-14,-2.8436106077831965e-13
0.10599999999999998,1.0123000144954382,0.055414087452755674,1.0198689173327904,0.5302088480763418,0.8352506468481531,-0.6610092654061341,0.852432838238448,1.0000000000000087,0.7889669751178477,0.38928696103441807,5.079999999995352,1.6576364734468556,1.493712958488147e-13,-1.5831873728577589e-12,7.73026049626975e-15,1.5192588484750647e-12,2.927859275106047e-12,8.881676745647903e-14,2.293261609342568,1.012300014495445,2.2932616093556146,3.427131282149871e-14,1.6601094801915968e-11,-7.16825324011343e-13,2.893246359808219e-11,4.637548420213556e-13,0.8466666666666619,0.8466666666666506,0.8466666666666546,-9.308427069568057e-14,-3.1374939253282706e-13
0.11599999999999998,1.0123000144954322,0.055414087452794254,1.019868917332792,0.5302088480763263,0.8352506468481533,-0.6610092654061196,0.8524328382384785,1.0000000000000095,0.7889669751178467,0.38928696103443416,5.0799999999953735,1.6576364734468123,1.7905846250384044e-13,-1.5253329243005622e-12,3.9321559199074515e-14,1.3917860419448302e-12,3.180534788249417e-12,8.827907536738194e-14,2.2932616093427343,1.0123000144954384,2.2932616093558678,3.889099516232651e-14,1.671474514769786e-11,-6.402276944568381e-13,2.013329618720545e-11,4.625508269249902e-13,0.8466666666666609,0.8466666666666472,0.8466666666666528,-1.0185638030815901e-13,-3.4270384812489125e-13
0.12599999999999997,1.012300014495427,0.05541408745283456,1.0198689173327937,0.5302088480763113,0.8352506468481538,-0.6610092654061062,0.8524328382385116,1.0000000000000104,0.7889669751178463,0.38928696103445015,5.0799999999954,1.6576364734467697,2.0838304995485195e-13,-1.4685698957667172e-12,6.570360817474658e-14,1.2765653309295128e-12,3.4314259743270455e-12,8.764785043080702e-14,2.2932616093429012,1.0123000144954324,2.293261609356041,4.3497951085652075e-14,1.6757967230456517e-11,-5.476285950367028e-13,1.4063241475237151e-11,4.59246662312564e-13,0.8466666666666598,0.8466666666666436,0.8466666666666508,-1.104913847915815e-13,-3.7110049208519414e-13
0.13599999999999998,1.0123000144954224,0.055414087452876876,1.0198689173327962,0.5302088480762969,0.8352506468481548,-0.661009265406094,0.8524328382385472,1.0000000000000113,0.788966975117848,0.3892869610344663,5.079999999995444,1.6576364734467337,2.3796135550095095e-13,-1.4036185819622005e-12,8.763845092568696e-14,1.1886052933396938e-12,3.682163623370608e-12,8.663558972476847e-14,2.2932616093430687,1.0123000144954273,2.2932616093561564,4.805360672286607e-14,1.6658545252520364e-11,-4.590185400558627e-13,9.540927379979949e-12,4.5171475379550877e-13,0.8466666666666586,0.8466666666666398,0.846666666666649,-1.189406049422895e-13,-3.9888429446106657e-13
0.146,1.0123000144954184,0.05541408745292144,1.0198689173327986,0.5302088480762831,0.8352506468481555,-0.6610092654060824,0.8524328382385852,1.0000000000000122,0.7889669751178515,0.3892869610344806,5.079999999995486,1.6576364734467117,2.6659191518790065e-13,-1.348095624458262e-12,1.0789653454819832e-13,1.1190463705578661e-12,3.9362188514179585e-12,8.589917340305064e-14,2.293261609343235,1.0123000144954226,2.2932616093562324,5.2540798067596914e-14,1.6575464938420622e-11,-4.605241871810834e-13,6.197664887416886e-12,4.447237863032081e-13,0.8466666666666575,0.8466666666666356,0.8466666666666472,-1.2737200827062007e-13,-4.2625824360352414e-13
0.156,1.0123000144954128,0.05541408745296856,1.0198689173328013,0.53020884807627,0.8352506468481568,-0.6610092654060713,0.8524328382386258,1.000000000000013,0.788966975117856,0.3892869610344911,5.079999999995513,1.6576364734467097,2.9491047520026815e-13,-1.2933657724828887e-12,1.126723005812577e-13,1.0763162855624432e-12,4.184964311141115e-12,8.510894833775668e-14,2.2932616093434,1.0123000144954177,2.2932616093562883,5.693939119273366e-14,1.6411786921019056e-11,-5.078331312320034e-13,4.528914519593931e-12,4.354294015339691e-13,0.8466666666666561,0.8466666666666314,0.846666666666645,-1.3560223300075977e-13,-4.5313980005682465e-13
0.166,1.012300014495409,0.05541408745301756,1.0198689173328046,0.5302088480762573,0.8352506468481581,-0.6610092654060611,0.852432838238669,1.000000000000014,0.7889669751178607,0.3892869610345044,5.079999999995561,1.6576364734466957,3.2265484285534587e-13,-1.2350795119742037e-12,1.329143250659942e-13,1.0038431032229356e-12,4.43525032373977e-12,8.387478718258543e-14,2.2932616093435634,1.0123000144954135,2.2932616093563225,6.124791265008306e-14,1.625291295876763e-11,-4.195718874129907e-13,2.349804298916871e-12,4.2634856234557246e-13,0.8466666666666547,0.8466666666666266,0.8466666666666428,-1.4360793310281164e-13,-4.789643835689204e-13
0.17600000000000002,1.0123000144954055,0.05541408745306905,1.019868917332808,0.5302088480762452,0.8352506468481594,-0.6610092654060512,0.8524328382387145,1.0000000000000149,0.7889669751178656,0.38928696103451615,5.0799999999956045,1.657636473446689,3.4996469507937117e-13,-1.1837180307531862e-12,1.4965027528538348e-13,9.70368624307828e-13,4.688422348559278e-12,8.303636956921098e-14,2.2932616093437255,1.0123000144954093,2.2932616093563443,6.546260806396371e-14,1.6074297638145872e-11,-3.8579677751863964e-13,1.5243151305766812e-12,4.1677823921463e-13,0.8466666666666531,0.8466666666666217,0.8466666666666406,-1.5165989590660465e-13,-5.049900315094339e-13
0.18600000000000003,1.0123000144954013,0.05541408745312297,1.0198689173328115,0.5302088480762337,0.835250646848161,-0.6610092654060417,0.8524328382387627,1.0000000000000158,0.7889669751178716,0.38928696103452537,5.07999999999564,1.657636473446698,3.7658223475461393e-13,-1.1351757551371585e-12,1.5763786878422533e-13,9.350880946524515e-13,4.938414258263154e-12,8.212234632919132e-14,2.293261609343885,1.0123000144954053,2.2932616093563545,6.958044683006863e-14,1.5883649961956795e-11,-4.0346398690781654e-13,4.144830095599174e-13,4.069410442217019e-13,0.8466666666666517,0.8466666666666166,0.8466666666666384,-1.595061312972304e-13,-5.301833882157123e-13
0.19600000000000004,1.0123000144953975,0.05541408745317921,1.0198689173328153,0.5302088480762225,0.8352506468481626,-0.6610092654060324,0.8524328382388134,1.0000000000000167,0.7889669751178789,0.3892869610345347,5.079999999995681,1.6576364734467106,4.029156487296547e-13,-1.0869190017995601e-12,1.7246170650965298e-13,8.89141438371153e-13,5.190333495051707e-12,8.102670258526389e-14,2.293261609344043,1.0123000144954013,2.2932616093563563,7.360032583551359e-14,1.5688711383666536e-11,-3.783632555112464e-13,3.718417729102073e-14,3.9705314208202605e-13,0.84666666666665,0.8466666666666111,0.846666666666636,-1.671855940906158e-13,-5.546228304498093e-13
0.20600000000000004,1.012300014495395,0.05541408745323737,1.0198689173328197,0.5302088480762118,0.8352506468481644,-0.661009265406024,0.8524328382388665,1.0000000000000175,0.7889669751178853,0.3892869610345473,5.079999999995742,1.6576364734467044,4.2787253984984344e-13,-1.0371913024131156e-12,1.9271838986191126e-13,8.378950860650567e-13,5.439719964518639e-12,7.96990718841475e-14,2.2932616093441984,1.0123000144953982,2.293261609356351,7.751949733690031e-14,1.5479402568580955e-11,-2.8125227005066324e-13,-9.525830824117264e-13,3.868817749357606e-13,0.8466666666666482,0.8466666666666054,0.8466666666666334,-1.7474421868845167e-13,-5.786978212165111e-13
0.21600000000000005,1.0123000144953926,0.05541408745329787,1.0198689173328241,0.5302088480762016,0.8352506468481665,-0.6610092654060157,0.8524328382389222,1.0000000000000184,0.7889669751178927,0.3892869610345586,5.079999999995803,1.6576364734467064,4.5289518950143263e-13,-9.919537266979303e-13,2.0111347894388654e-13,7.902966098435105e-13,5.692130777981035e-12,7.841515146283083e-14,2.293261609344352,1.0123000144953953,2.293261609356337,8.133708880945952e-14,1.526690976573197e-11,-2.868169621717021e-13,-1.9189859435770772e-12,3.766801458145452e-13,0.8466666666666466,0.8466666666665995,0.8466666666666309,-1.8229417875090164e-13,-6.025948542115116e-13
0.22600000000000006,1.01230001449539,0.05541408745336158,1.0198689173328288,0.5302088480761922,0.8352506468481687,-0.6610092654060081,0.852432838238981,1.0000000000000193,0.7889669751179009,0.38928696103456634,5.07999999999585,1.6576364734467286,4.731565337906277e-13,-9.571261324003533e-13,2.1480232410905114e-13,7.681673426669662e-13,5.891593231097631e-12,7.745413726867687e-14,2.2932616093445026,1.0123000144953926,2.2932616093563096,8.501652369554244e-14,1.507825232647608e-11,-2.73824022102462e-13,-2.727514932600565e-12,3.679434886082908e-13,0.8466666666666447,0.8466666666665933,0.8466666666666285,-1.8827627349469635e-13,-6.214065015664779e-13
0.23600000000000007,1.0123000144953873,0.05541408745342715,1.0198689173328337,0.5302088480761831,0.835250646848171,-0.6610092654060007,0.8524328382390411,1.0000000000000198,0.7889669751179071,0.38928696103457444,5.079999999995891,1.6576364734467426,4.979539533678064e-13,-9.161861476983752e-13,2.3517264925761283e-13,7.426412621687038e-13,6.004727536762931e-12,7.639568476605737e-14,2.293261609344652,1.01230001449539,2.2932616093562785,8.858751126730556e-14,1.4841036088010053e-11,-2.6948218979894664e-13,-3.1489356571860153e-12,3.5709875717631355e-13,0.8466666666666428,0.846666666666587,0.846666666666626,-1.9127589117297716e-13,-6.295108084164499e-13
0.24600000000000008,1.0123000144953853,0.05541408745349445,1.0198689173328388,0.5302088480761741,0.8352506468481735,-0.6610092654059934,0.8524328382391029,1.0000000000000204,0.7889669751179131,0.3892869610345802,5.0799999999959216,1.6576364734467686,5.217421156757079e-13,-8.794133117287782e-13,2.5814112468220497e-13,7.284322255077334e-13,6.1667597895879005e-12,7.5562526615449e-14,2.2932616093447975,1.0123000144953875,2.293261609356244,9.205433754836996e-14,1.461034817719063e-11,-2.445021691066299e-13,-3.416668359222699e-12,3.4668262810644033e-13,0.8466666666666409,0.8466666666665805,0.8466666666666236,-1.957354146070383e-13,-6.426401061868978e-13
0.25600000000000006,1.0123000144953838,0.05541408745356334,1.0198689173328441,0.5302088480761658,0.8352506468481764,-0.6610092654059864,0.852432838239166,1.000000000000021,0.7889669751179179,0.3892869610345875,5.079999999995954,1.6576364734467834,5.450499643243528e-13,-8.451045755378792e-13,2.863270070609118e-13,6.989411962101315e-13,6.3334308727090834e-12,7.470563974626969e-14,2.2932616093449414,1.0123000144953855,2.293261609356203,9.541717499516342e-14,1.4376304112415245e-11,-1.9591005226383566e-13,-4.066423067666675e-12,3.3628374467934595e-13,0.8466666666666388,0.846666666666574,0.8466666666666209,-2.0029003849147108e-13,-6.561253801527031e-13
0.26600000000000007,1.0123000144953818,0.05541408745363447,1.0198689173328501,0.5302088480761576,0.8352506468481795,-0.6610092654059795,0.852432838239231,1.0000000000000218,0.7889669751179258,0.38928696103459137,5.079999999995986,1.6576364734468279,5.67331302767634e-13,-8.140689021395785e-13,3.080309646243993e-13,6.927625188321019e-13,6.500664191200008e-12,7.386140798297243e-14,2.293261609345083,1.0123000144953835,2.2932616093561573,9.86758344720543e-14,1.4138107133508365e-11,-1.8497021821887653e-13,-4.535716442908271e-12,3.258659476890879e-13,0.8466666666666368,0.8466666666665673,0.8466666666666184,-2.0483264204219887e-13,-6.694723847990107e-13
0.2760000000000001,1.0123000144953798,0.05541408745370745,1.0198689173328561,0.5302088480761498,0.8352506468481828,-0.6610092654059726,0.8524328382392978,1.0000000000000224,0.7889669751179327,0.3892869610345949,5.07999999999601,1.6576364734468692,5.890586822128551e-13,-7.866675541242181e-13,3.2703578895642856e-13,6.896821876853513e-13,6.668402363502321e-12,7.315632495211127e-14,2.2932616093452216,1.0123000144953818,2.2932616093561107,1.018318105329902e-13,1.390145315613021e-11,-2.1268472995610718e-13,-4.70403005500565e-12,3.155976060935898e-13,0.8466666666666348,0.8466666666665605,0.8466666666666158,-2.0933132505948972e-13,-6.826476664251488e-13
0.2860000000000001,1.0123000144953784,0.05541408745378169,1.0198689173328623,0.5302088480761422,0.8352506468481862,-0.6610092654059659,0.8524328382393662,1.000000000000023,0.7889669751179388,0.3892869610345998,5.079999999996042,1.6576364734469022,6.10436558273446e-13,-7.58824382562005e-13,3.5465401907514454e-13,6.719878370591499e-13,6.835403982587951e-12,7.232495276091567e-14,2.2932616093453584,1.01230001449538,2.2932616093560636,1.0488658134673075e-13,1.366634568862376e-11,-1.5209127367068518e-13,-4.719045876078029e-12,3.0547708137405514e-13,0.8466666666666326,0.8466666666665537,0.846666666666613,-2.137316733843456e-13,-6.955235966617798e-13
0.2960000000000001,1.012300014495377,0.055414087453856,1.0198689173328683,0.5302088480761349,0.83525064684819,-0.6610092654059594,0.8524328382394348,1.0000000000000238,0.7889669751179463,0.3892869610346048,5.079999999996079,1.6576364734469384,6.317054751205649e-13,-7.328547532545155e-13,3.6622785056097746e-13,6.42363569295234e-13,6.853625264435403e-12,7.137244961655e-14,2.293261609345493,1.0123000144953784,2.293261609356011,1.0784059777056871e-13,1.34293831719085e-11,-1.4308279064666197e-13,-5.2633461687366466e-12,2.9540164238379623e-13,0.8466666666666305,0.8466666666665464,0.8466666666666104,-2.1801339584561915e-13,-7.077809056307856e-13
0.3060000000000001,1.0123000144953767,0.05541408745393104,1.0198689173328748,0.5302088480761278,0.8352506468481938,-0.6610092654059532,0.852432838239504,1.0000000000000244,0.7889669751179528,0.3892869610346104,5.079999999996119,1.657636473446972,6.521121904307372e-13,-7.057219200904464e-13,3.860664518367685e-13,6.154871894656807e-13,6.92982481923385e-12,7.034239857810821e-14,2.2932616093456244,1.0123000144953775,2.293261609355951,1.1069288393863035e-13,1.3185784665713326e-11,-1.20195844194195e-13,-5.972006463170568e-12,2.8522861680616393e-13,0.8466666666666282,0.8466666666665392,0.8466666666666074,-2.2224704092787838e-13,-7.1997454623584e-13
0.3160000000000001,1.012300014495375,0.05541408745400697,1.0198689173328814,0.5302088480761209,0.8352506468481978,-0.6610092654059472,0.8524328382395742,1.000000000000025,0.7889669751179619,0.3892869610346123,5.079999999996148,1.6576364734470286,6.721506827201153e-13,-6.815950275434269e-13,3.9843425727820664e-13,6.164224288067804e-13,7.01309733554644e-12,6.944093151731917e-14,2.293261609345754,1.0123000144953764,2.29326160935589,1.134445193740882e-13,1.294242033576327e-11,-1.2792490934324403e-13,-6.16402158191955e-12,2.751635435457842e-13,0.8466666666666259,0.8466666666665319,0.8466666666666047,-2.2647673202824906e-13,-7.32030880010494e-13
0.3260000000000001,1.0123000144953742,0.05541408745408387,1.0198689173328883,0.5302088480761145,0.8352506468482019,-0.6610092654059411,0.8524328382396452,1.0000000000000258,0.7889669751179701,0.3892869610346169,5.079999999996191,1.6576364734470723,6.913554729899813e-13,-6.602223659015571e-13,4.1403252526405333e-13,5.924715767746546e-13,7.096413596771018e-12,6.842728895888791e-14,2.2932616093458806,1.0123000144953753,2.2932616093558287,1.1609750757953507e-13,1.2702434925368937e-11,-9.34313993823532e-14,-6.070444545262834e-12,2.6529882054468993e-13,0.8466666666666237,0.8466666666665245,0.846666666666602,-2.306367438403799e-13,-7.437999409130757e-13
0.33600000000000013,1.0123000144953742,0.055414087454160876,1.0198689173328954,0.5302088480761081,0.8352506468482063,-0.6610092654059356,0.8524328382397168,1.0000000000000264,0.7889669751179781,0.38928696103462196,5.079999999996237,1.65763647344711,7.099506417510201e-13,-6.358981766358891e-13,4.333064236672584e-13,5.640178150219118e-13,7.17965719997739e-12,6.727049927333159e-14,2.2932616093460054,1.0123000144953747,2.293261609355761,1.1865179072458431e-13,1.2458971657798745e-11,-6.727254453302735e-14,-6.71635606545707e-12,2.5542831450492115e-13,0.8466666666666213,0.8466666666665169,0.8466666666665987,-2.3470759135721366e-13,-7.553290416999574e-13
0.34600000000000014,1.0123000144953724,0.055414087454239994,1.0198689173329027,0.5302088480761019,0.8352506468482107,-0.6610092654059297,0.8524328382397897,1.000000000000027,0.788966975117989,0.3892869610346208,5.07999999999626,1.6576364734471918,7.280522585371794e-13,-6.192666770627836e-13,4.4183711606876707e-13,5.744308127423533e-13,7.2642040189750365e-12,6.643301932574614e-14,2.293261609346128,1.0123000144953735,2.293261609355697,1.2110946618158163e-13,1.2219265785665568e-11,-1.0217520725848729e-13,-6.496383307586789e-12,2.457675456997297e-13,0.8466666666666189,0.8466666666665092,0.846666666666596,-2.3878384306322493e-13,-7.667795121893452e-13
0.35600000000000015,1.0123000144953727,0.055414087454318854,1.0198689173329103,0.5302088480760959,0.8352506468482153,-0.6610092654059242,0.8524328382398629,1.0000000000000278,0.7889669751179976,0.3892869610346266,5.079999999996315,1.6576364734472315,7.455162755380753e-13,-5.9858437272811e-13,4.564841428088e-13,5.503878355572415e-13,7.347080780224445e-12,6.526518649769121e-14,2.2932616093462475,1.012300014495373,2.293261609355632,1.234727703683118e-13,1.1983858725519008e-11,-4.556265726588271e-14,-6.4917530035697284e-12,2.363304186730207e-13,0.8466666666666164,0.8466666666665015,0.8466666666665927,-2.42721217712476e-13,-7.778212623986759e-13
0.36600000000000016,1.0123000144953715,0.055414087454398867,1.019868917332918,0.5302088480760901,0.8352506468482199,-0.6610092654059188,0.8524328382399374,1.0000000000000284,0.7889669751180095,0.3892869610346278,5.079999999996356,1.657636473447303,7.622329827088723e-13,-5.802681133474069e-13,4.662926988504535e-13,5.358149021379943e-13,7.430729438946904e-12,6.412091643751919e-14,2.293261609346365,1.0123000144953724,2.2932616093555658,1.2574313285738954e-13,1.1750114812887913e-11,-7.408963456747288e-14,-6.6183226753233815e-12,2.2703624890777209e-13,0.8466666666666139,0.8466666666664936,0.8466666666665899,-2.466585265306211e-13,-7.887290826241341e-13
0.37600000000000017,1.012300014495372,0.055414087454478574,1.0198689173329256,0.5302088480760846,0.8352506468482247,-0.6610092654059138,0.8524328382400124,1.000000000000029,0.7889669751180198,0.38928696103463345,5.07999999999642,1.657636473447347,7.787816354575176e-13,-5.598436722590852e-13,4.730542057770157e-13,5.085426127014159e-13,7.51362145665845e-12,6.270152754927443e-14,2.2932616093464806,1.0123000144953722,2.2932616093554965,1.279211338553034e-13,1.1515226124580368e-11,-3.822096997513007e-14,-6.907711481538845e-12,2.1780009979138617e-13,0.8466666666666115,0.8466666666664856,0.8466666666665869,-2.50524719432234e-13,-7.993318092650228e-13
0.3860000000000002,1.0123000144953713,0.055414087454559655,1.0198689173329336,0.5302088480760793,0.8352506468482295,-0.6610092654059089,0.8524328382400885,1.0000000000000298,0.7889669751180335,0.3892869610346356,5.079999999996477,1.6576364734474203,7.942801118140117e-13,-5.420064450563575e-13,4.749709757637007e-13,4.912256473407867e-13,7.597193687588541e-12,6.126878620969616e-14,2.293261609346593,1.0123000144953718,2.293261609355428,1.3000874200388148e-13,1.1283875066580764e-11,-2.640728757551553e-14,-6.797089437957583e-12,2.087608148578068e-13,0.8466666666666088,0.8466666666664775,0.8466666666665836,-2.543272204643464e-13,-8.097845471990941e-13
