t,V,θ,Eq,Ed,ψ1d,ψ2q,δ,ω,Id,Iq,Pg,Qg,dEq,dEd,dψ1d,dψ2q,dδ,dω,Efd,Vt,Vr,Vf,dEfd,dVt,dVr,dVf,Pm,Pv,Tm,dPm,dPv
0.066,1.0264999866480156,0.13627054238344985,0.9513701754344935,0.6151173367807424,0.7634129574985342,-0.7366271968326402,1.1329455868866998,1.0000000000000056,0.6910192017593193,0.4204493247031296,8.299999999993513,0.22841623827786342,1.1254128074330369e-14,-5.797608016291962e-13,-4.206278649453938e-13,1.7364897712108531e-12,2.103902612987457e-12,9.37298257459052e-14,2.0127756373749532,1.0264999866480267,2.53139386199681,1.5173045186501003e-14,1.2518442748885917e-11,-1.094245515371171e-12,1.1784049044795619e-10,3.6027006858267337e-13,0.8299999999999979,0.8299999999999926,0.8299999999999933,-6.150342919930284e-14,-2.0835355997836772e-13
0.076,1.026499986648008,0.13627054238347916,0.9513701754344938,0.6151173367807364,0.7634129574985306,-0.7366271968326239,1.1329455868867226,1.0000000000000064,0.6910192017593132,0.42044932470312923,8.299999999993394,0.22841623827788568,3.611497415933001e-14,-5.891718603203021e-13,-3.1140576720293175e-13,1.4563775787411488e-12,2.425991100224296e-12,9.530965456638735e-14,2.0127756373750803,1.0264999866480162,2.5313938619978344,1.882281383587573e-14,1.3081954240628723e-11,-8.268934326810354e-13,8.175263267339609e-11,3.736173098067111e-13,0.8299999999999972,0.8299999999999905,0.8299999999999919,-7.042797627153893e-14,-2.3826726433587147e-13
0.086,1.0264999866480018,0.13627054238350958,0.9513701754344942,0.6151173367807304,0.7634129574985277,-0.7366271968326105,1.1329455868867473,1.0000000000000073,0.6910192017593093,0.4204493247031302,8.299999999993315,0.2284162382779009,6.273082457562634e-14,-5.946254736928239e-13,-2.236916352970418e-13,1.2328705663160852e-12,2.578664139097131e-12,9.629484879169257e-14,2.012775637375213,1.0264999866480085,2.5313938619985374,2.257617754018563e-14,1.3437013610240392e-11,-6.672325304032825e-13,5.425422478138012e-11,3.805161231777476e-13,0.8299999999999964,0.829999999999988,0.8299999999999903,-7.953501053096429e-14,-2.686867753559183e-13
0.09599999999999999,1.026499986647996,0.1362705423835415,0.9513701754344949,0.6151173367807246,0.7634129574985257,-0.7366271968325987,1.1329455868867744,1.0000000000000082,0.691019201759307,0.4204493247031311,8.299999999993252,0.22841623827791896,8.960624614690183e-14,-5.987586857522664e-13,-1.5835378420249257e-13,1.0599460312650135e-12,2.850035995480315e-12,9.71382524330122e-14,2.0127756373753476,1.026499986648002,2.531393861999012,2.6377242080200836e-14,1.3629148935155461e-11,-6.097742034006201e-13,3.593605001538519e-11,3.824914957867865e-13,0.8299999999999955,0.8299999999999851,0.8299999999999887,-8.851224990509125e-14,-2.984968034920725e-13
0.10599999999999998,1.0264999866479916,0.136270542383575,0.951370175434496,0.6151173367807186,0.7634129574985243,-0.7366271968325888,1.1329455868868044,1.000000000000009,0.6910192017593064,0.420449324703134,8.299999999993224,0.22841623827792043,1.1654359263996747e-13,-5.990012119244051e-13,-1.0524653666181472e-13,9.20601639458132e-13,3.0943737331619547e-12,9.730478681424698e-14,2.012775637375484,1.0264999866479962,2.5313938619993257,3.018364450769185e-14,1.3703045533146472e-11,-4.800130420883827e-13,2.3424946670620972e-11,3.80907137122891e-13,0.8299999999999945,0.8299999999999819,0.829999999999987,-9.726483832714037e-14,-3.2742786979658364e-13
0.11599999999999998,1.0264999866479874,0.1362705423836108,0.9513701754344972,0.6151173367807126,0.7634129574985234,-0.7366271968325799,1.1329455868868366,1.00000000000001,0.6910192017593068,0.4204493247031367,8.299999999993208,0.228416238277926,1.4371294237844665e-13,-5.987573621459698e-13,-6.437271920416568e-14,8.19928756836503e-13,3.3481762192324753e-12,9.751285400227169e-14,2.0127756373756207,1.0264999866479918,2.531393861999528,3.396540197303777e-14,1.369685189126378e-11,-4.4726549463250624e-13,1.4676338638846002e-11,3.769434984273392e-13,0.8299999999999936,0.8299999999999785,0.8299999999999853,-1.0608456423225925e-13,-3.5652381799899353e-13
0.12599999999999997,1.0264999866479831,0.13627054238364897,0.9513701754344989,0.6151173367807066,0.763412957498523,-0.7366271968325722,1.1329455868868712,1.0000000000000109,0.691019201759308,0.42044932470313784,8.299999999993194,0.22841623827795215,1.7058998548387974e-13,-5.974608503817768e-13,-2.6496247789422525e-14,7.512295278583901e-13,3.5980404471035093e-12,9.756928525471264e-14,2.0127756373757575,1.0264999866479871,2.5313938619996526,3.770821373149704e-14,1.3652148958960527e-11,-4.2688755063950766e-13,9.57056610238309e-12,3.7185719901020604e-13,0.8299999999999925,0.8299999999999748,0.8299999999999836,-1.1459324359808576e-13,-3.844484944004294e-13
0.13599999999999998,1.0264999866479791,0.1362705423836886,0.9513701754345006,0.6151173367807006,0.7634129574985229,-0.736627196832565,1.1329455868869083,1.0000000000000118,0.6910192017593101,0.42044932470314045,8.299999999993195,0.2284162382779644,1.9735088334886364e-13,-5.94446424221122e-13,-6.770522318301557e-15,6.854359030449962e-13,3.8500118380896375e-12,9.721920310569298e-14,2.0127756373758934,1.0264999866479834,2.5313938619997276,4.139123566585846e-14,1.353326901297976e-11,-3.4951172687415234e-13,6.183919964855367e-12,3.6461789832421166e-13,0.8299999999999913,0.8299999999999709,0.8299999999999818,-1.2309073637564486e-13,-4.123051195374931e-13
0.146,1.0264999866479763,0.13627054238373035,0.9513701754345029,0.6151173367806946,0.7634129574985229,-0.7366271968325584,1.1329455868869482,1.0000000000000127,0.6910192017593143,0.4204493247031448,8.299999999993227,0.2284162382779627,2.2287101593725068e-13,-5.913453094666219e-13,2.1306926754518247e-14,6.545188544591689e-13,4.102189869945645e-12,9.675128605251426e-14,2.012775637376028,1.0264999866479798,2.5313938619997742,4.5007069760311675e-14,1.343290488913219e-11,-3.8178918790049084e-13,3.846906377903986e-12,3.5797741692289866e-13,0.82999999999999,0.8299999999999665,0.8299999999999792,-1.313492147020941e-13,-4.3917117011715533e-13
0.156,1.0264999866479718,0.13627054238377564,0.9513701754345052,0.6151173367806888,0.7634129574985231,-0.736627196832552,1.1329455868869904,1.0000000000000135,0.6910192017593189,0.4204493247031444,8.299999999993226,0.2284162382780135,2.4870496645838485e-13,-5.891984663291452e-13,3.5855283302849585e-14,6.360677283081565e-13,4.353071292180143e-12,9.666112190272377e-14,2.012775637376162,1.0264999866479754,2.5313938619998146,4.854818909379495e-14,1.329704086542986e-11,-4.0733453740462733e-13,3.677724909997942e-12,3.50376195299832e-13,0.8299999999999887,0.8299999999999622,0.8299999999999774,-1.3963746881633316e-13,-4.660890781358193e-13
0.166,1.026499986647968,0.13627054238382233,0.9513701754345077,0.6151173367806829,0.7634129574985236,-0.7366271968325458,1.132945586887035,1.0000000000000144,0.6910192017593234,0.420449324703147,8.299999999993252,0.22841623827803406,2.7379709743968753e-13,-5.847178691213909e-13,5.4357303587789923e-14,5.929486604923684e-13,4.6019597664036105e-12,9.580665106755574e-14,2.0127756373762944,1.0264999866479718,2.5313938619998417,5.201561534769205e-14,1.316889081138066e-11,-3.4863266396882606e-13,2.0955770962752325e-12,3.4305797141040096e-13,0.8299999999999873,0.8299999999999573,0.8299999999999754,-1.475407113329385e-13,-4.915494744962874e-13
0.17600000000000002,1.026499986647965,0.13627054238387185,0.9513701754345107,0.615117336780677,0.7634129574985242,-0.73662719683254,1.1329455868870826,1.0000000000000153,0.6910192017593291,0.4204493247031496,8.299999999993288,0.22841623827805888,2.982233380299075e-13,-5.813938980559224e-13,6.87587942810178e-14,5.814161521559898e-13,4.855541898334248e-12,9.527098917665203e-14,2.0127756373764254,1.0264999866479683,2.5313938619998626,5.5409327853798126e-14,1.3036190216173083e-11,-3.702001744833819e-13,1.6679221707365294e-12,3.356855632210551e-13,0.8299999999999857,0.8299999999999523,0.829999999999973,-1.5554513710410938e-13,-5.173904729734334e-13
0.18600000000000003,1.0264999866479616,0.13627054238392358,0.9513701754345139,0.6151173367806712,0.7634129574985248,-0.7366271968325343,1.1329455868871323,1.0000000000000162,0.6910192017593351,0.42044932470315205,8.299999999993325,0.22841623827808616,3.2229969695313487e-13,-5.768049470745498e-13,8.831662526462877e-14,5.655727474009468e-13,5.104945670960097e-12,9.440517907628308e-14,2.012775637376555,1.026499986647965,2.5313938619998773,5.872910489531615e-14,1.2900033239822504e-11,-3.219071303452593e-13,1.1547704549678808e-12,3.2828093092240055e-13,0.8299999999999841,0.8299999999999471,0.8299999999999707,-1.6330812316078523e-13,-5.423032353079871e-13
0.19600000000000004,1.0264999866479578,0.13627054238397734,0.9513701754345172,0.6151173367806655,0.7634129574985258,-0.7366271968325286,1.1329455868871845,1.000000000000017,0.6910192017593425,0.42044932470315344,8.299999999993362,0.2284162382781298,3.4572830508145695e-13,-5.739425936360093e-13,8.956530762871648e-14,5.577732098423608e-13,5.3599110347446175e-12,9.367747377309249e-14,2.0127756373766834,1.0264999866479614,2.531393861999892,6.197580167214401e-14,1.2767544112118471e-11,-4.053773148155061e-13,1.6102628373631917e-12,3.210441711115395e-13,0.8299999999999825,0.8299999999999415,0.8299999999999684,-1.7103906187036213e-13,-5.668335529369566e-13
0.20600000000000004,1.026499986647954,0.1362705423840334,0.9513701754345207,0.6151173367806597,0.7634129574985268,-0.7366271968325231,1.1329455868872396,1.000000000000018,0.6910192017593512,0.4204493247031565,8.299999999993428,0.22841623827816018,3.686883232568114e-13,-5.688018149526712e-13,9.806251311378206e-14,5.300766009544526e-13,5.6061336938155944e-12,9.233664799556604e-14,2.0127756373768104,1.0264999866479576,2.5313938619999043,6.515003954916073e-14,1.2631231804452937e-11,-3.389414093082109e-13,1.2102563344985197e-12,3.138008427111136e-13,0.8299999999999808,0.8299999999999357,0.8299999999999659,-1.7845753387315004e-13,-5.903672474147005e-13
0.21600000000000005,1.0264999866479516,0.13627054238409161,0.9513701754345245,0.6151173367806542,0.7634129574985279,-0.7366271968325179,1.1329455868872969,1.0000000000000189,0.6910192017593599,0.42044932470316115,8.299999999993512,0.228416238278174,3.9124186647808153e-13,-5.6381123987662e-13,1.0447631185237345e-13,5.080502358677522e-13,5.859244962597677e-12,9.099293983825385e-14,2.012775637376936,1.0264999866479545,2.5313938619999155,6.82526226367071e-14,1.2497378000794309e-11,-2.9211271683227243e-13,9.815936251751968e-13,3.06675569281122e-13,0.8299999999999789,0.8299999999999297,0.8299999999999632,-1.859515298600047e-13,-6.14104658224152e-13
0.22600000000000006,1.026499986647948,0.13627054238415284,0.9513701754345286,0.6151173367806486,0.7634129574985289,-0.7366271968325129,1.1329455868873575,1.0000000000000198,0.6910192017593697,0.4204493247031641,8.299999999993583,0.2284162382782085,4.093151143712249e-13,-5.598845313921956e-13,1.103427984658548e-13,4.984840727023119e-13,6.058590087933361e-12,8.990688360509988e-14,2.01277563737706,1.0264999866479514,2.531393861999923,7.126062723270866e-14,1.23853403464031e-11,-3.158638997420678e-13,8.261145533736834e-13,3.0080045960015646e-13,0.8299999999999771,0.8299999999999234,0.8299999999999608,-1.9190280965261906e-13,-6.3272772591312e-13
0.23600000000000007,1.0264999866479445,0.13627054238421663,0.951370175434533,0.6151173367806431,0.76341295749853,-0.736627196832508,1.1329455868874208,1.0000000000000207,0.6910192017593808,0.4204493247031668,8.299999999993664,0.22841623827825014,4.3126979852953195e-13,-5.553135180069158e-13,1.1516255976956497e-13,4.928107347878469e-13,6.319528803301308e-12,8.838907514143193e-14,2.0127756373771826,1.026499986647948,2.531393861999934,7.419714216126779e-14,1.2249101909330549e-11,-3.454726090450909e-13,1.0459407163812767e-12,2.936514928559128e-13,0.8299999999999751,0.8299999999999168,0.829999999999958,-1.9936478426223566e-13,-6.560369375291765e-13
0.24600000000000008,1.0264999866479416,0.13627054238428243,0.9513701754345375,0.6151173367806375,0.7634129574985311,-0.7366271968325032,1.1329455868874865,1.0000000000000215,0.6910192017593925,0.4204493247031708,8.299999999993764,0.22841623827827887,4.5189812030728746e-13,-5.50053177073585e-13,1.2033747581278354e-13,4.848919102631199e-13,6.571228531743611e-12,8.671090941696667e-14,2.012775637377304,1.0264999866479447,2.531393861999948,7.706630389230051e-14,1.2120931244629164e-11,-3.057361725827132e-13,1.3581104878479139e-12,2.869161731032717e-13,0.829999999999973,0.82999999999991,0.8299999999999551,-2.0645740028744483e-13,-6.781348417590866e-13
0.25600000000000006,1.0264999866479387,0.1362705423843502,0.9513701754345423,0.6151173367806321,0.7634129574985324,-0.7366271968324984,1.1329455868875546,1.0000000000000224,0.691019201759405,0.420449324703176,8.299999999993878,0.228416238278302,4.719616846847127e-13,-5.443299693173843e-13,1.221190063341338e-13,4.643775036937481e-13,6.821575428545889e-12,8.477853857072608e-14,2.0127756373774237,1.0264999866479416,2.531393861999959,7.986928468308254e-14,1.1994080363541811e-11,-2.964499439241412e-13,1.1138363744139271e-12,2.8029807907820275e-13,0.8299999999999708,0.829999999999903,0.8299999999999521,-2.1339690400247966e-13,-6.99663112221699e-13
0.26600000000000007,1.0264999866479356,0.13627054238442055,0.9513701754345473,0.6151173367806266,0.7634129574985338,-0.7366271968324939,1.1329455868876253,1.0000000000000233,0.6910192017594174,0.42044932470317997,8.299999999993982,0.22841623827833302,4.915299158129951e-13,-5.388660914723781e-13,1.280373076206309e-13,4.529312182040295e-13,7.072579647544467e-12,8.288061597825464e-14,2.0127756373775423,1.0264999866479387,2.531393861999969,8.260664966155013e-14,1.1866883342189387e-11,-3.16410966690261e-13,1.005813623825113e-12,2.737364978467589e-13,0.8299999999999687,0.8299999999998958,0.8299999999999494,-2.202724732196075e-13,-7.208225011240511e-13
0.2760000000000001,1.0264999866479314,0.13627054238449354,0.9513701754345523,0.6151173367806212,0.763412957498535,-0.7366271968324893,1.1329455868876988,1.0000000000000242,0.6910192017594325,0.42044932470318175,8.299999999994087,0.2284162382783974,5.105813587388794e-13,-5.342930282120652e-13,1.2137138590357864e-13,4.580531689325605e-13,7.323823060513804e-12,8.105204655549977e-14,2.0127756373776595,1.026499986647935,2.5313938619999883,8.528115952385278e-14,1.174677199546317e-11,-3.728959171675533e-13,1.902266577709989e-12,2.6745098623026433e-13,0.8299999999999663,0.8299999999998884,0.8299999999999462,-2.2702731528420957e-13,-7.415582036718746e-13
0.2860000000000001,1.0264999866479285,0.13627054238456754,0.9513701754345576,0.6151173367806161,0.7634129574985362,-0.7366271968324849,1.1329455868877745,1.000000000000025,0.6910192017594476,0.4204493247031876,8.299999999994226,0.2284162382784154,5.290171768768449e-13,-5.285641668715322e-13,1.2048620162314056e-13,4.4308496823362246e-13,7.573583733539516e-12,7.878976447502724e-14,2.0127756373777763,1.0264999866479316,2.5313938620000127,8.78950198449582e-14,1.1631982003781928e-11,-3.2230878305422477e-13,2.4554426549421584e-12,2.6138603211054066e-13,0.8299999999999641,0.8299999999998807,0.8299999999999433,-2.3365075286879004e-13,-7.61693923668146e-13
0.2960000000000001,1.026499986647924,0.13627054238464298,0.9513701754345631,0.6151173367806106,0.7634129574985374,-0.7366271968324805,1.1329455868878513,1.000000000000026,0.6910192017594643,0.4204493247031901,8.29999999999435,0.2284162382784768,5.466946684123537e-13,-5.234376866345208e-13,1.18693210711104e-13,4.3868237967140897e-13,7.675964031617212e-12,7.659060793790373e-14,2.012775637377892,1.026499986647928,2.5313938620000433,9.045061129042502e-14,1.1523174942025868e-11,-3.5442455584049125e-13,3.0782225485137386e-12,2.55559144546684e-13,0.8299999999999617,0.8299999999998728,0.8299999999999401,-2.4018258939978837e-13,-7.815225352109283e-13
0.3060000000000001,1.026499986647921,0.13627054238471825,0.9513701754345687,0.6151173367806057,0.7634129574985387,-0.7366271968324762,1.1329455868879281,1.0000000000000264,0.6910192017594808,0.42044932470319646,8.299999999994503,0.22841623827849653,5.641456096066887e-13,-5.176524619125151e-13,1.1532217872037236e-13,4.186930857893129e-13,7.686500518921699e-12,7.411290142176356e-14,2.0127756373780055,1.0264999866479245,2.5313938620000775,9.294979013130995e-14,1.1418668561646872e-11,-3.588645487589459e-13,3.4242107317203792e-12,2.499178840884909e-13,0.8299999999999592,0.8299999999998652,0.8299999999999372,-2.4212748397141014e-13,-7.856639305761927e-13
0.3160000000000001,1.0264999866479163,0.13627054238479427,0.9513701754345746,0.6151173367806003,0.7634129574985397,-0.736627196832472,1.1329455868880056,1.000000000000027,0.6910192017594975,0.4204493247031984,8.299999999994622,0.22841623827856228,5.811058506073385e-13,-5.126278586540279e-13,1.1898651784235115e-13,4.2147866886985766e-13,7.76297738262903e-12,7.192964611412765e-14,2.0127756373781187,1.0264999866479205,2.5313938620001193,9.539472502959588e-14,1.1319573246700406e-11,-4.0035163625018027e-13,4.1829118259896605e-12,2.444934898285942e-13,0.8299999999999568,0.8299999999998571,0.8299999999999341,-2.4579887181096805e-13,-7.955995062618409e-13
0.3260000000000001,1.0264999866479139,0.13627054238487074,0.9513701754345805,0.6151173367805954,0.763412957498541,-0.736627196832468,1.1329455868880844,1.0000000000000278,0.691019201759515,0.4204493247032054,8.29999999999479,0.22841623827857932,5.977656095018375e-13,-5.066566109664605e-13,1.1614017270983796e-13,4.0188383899798147e-13,7.84450273370248e-12,6.929075972435765e-14,2.012775637378231,1.026499986647917,2.5313938620001637,9.77871717755262e-14,1.1224574606058559e-11,-3.4700429646866105e-13,4.431424557924029e-12,2.392446745930332e-13,0.8299999999999543,0.829999999999849,0.8299999999999313,-2.4955543340404166e-13,-8.058294770098338e-13
0.33600000000000013,1.02649998664791,0.1362705423849477,0.9513701754345866,0.6151173367805903,0.7634129574985421,-0.7366271968324641,1.1329455868881635,1.0000000000000284,0.6910192017595327,0.4204493247032097,8.299999999994936,0.22841623827862262,6.13999892394209e-13,-5.005391245874649e-13,1.2247272463311795e-13,3.9292828113965973e-13,7.928043004565497e-12,6.667307280914726e-14,2.0127756373783425,1.0264999866479136,2.531393862000208,1.0012792678259636e-13,1.1130506805939707e-11,-3.3426089682581607e-13,4.449559605766732e-12,2.3407550070701534e-13,0.8299999999999519,0.8299999999998408,0.8299999999999284,-2.533441179071252e-13,-8.160521974423411e-13
0.34600000000000014,1.0264999866479063,0.1362705423850262,0.9513701754345928,0.6151173367805853,0.7634129574985433,-0.7366271968324603,1.1329455868882436,1.000000000000029,0.6910192017595503,0.42044932470321317,8.299999999995077,0.2284162382786764,6.300843776220139e-13,-4.95356899205364e-13,1.252193943155659e-13,3.943066483036553e-13,8.01230507214357e-12,6.42693501486193e-14,2.012775637378453,1.02649998664791,2.5313938620002543,1.0241799431571139e-13,1.1038092547331677e-11,-3.6729446207999747e-13,4.611648095305023e-12,2.2900675331150246e-13,0.8299999999999492,0.8299999999998324,0.8299999999999251,-2.5707108031955757e-13,-8.261404593628666e-13
0.35600000000000015,1.0264999866479032,0.13627054238510444,0.9513701754345993,0.6151173367805804,0.7634129574985445,-0.7366271968324563,1.1329455868883247,1.0000000000000298,0.691019201759569,0.42044932470321955,8.29999999999525,0.2284162382787017,6.456350100544834e-13,-4.893022714446151e-13,1.305895545899485e-13,3.7814545918707527e-13,8.095107806236268e-12,6.152121986335174e-14,2.012775637378563,1.0264999866479065,2.5313938620003027,1.0465875315505114e-13,1.0948623891517223e-11,-3.285406546615755e-13,4.849783374049754e-12,2.240758839339748e-13,0.8299999999999467,0.8299999999998242,0.829999999999922,-2.607960488322654e-13,-8.362302988521758e-13
0.36600000000000016,1.0264999866478992,0.13627054238518452,0.9513701754346059,0.6151173367805756,0.763412957498546,-0.7366271968324526,1.1329455868884066,1.0000000000000304,0.6910192017595886,0.42044932470322294,8.299999999995405,0.2284162382787651,6.608239319321799e-13,-4.839248664828116e-13,1.273676239393631e-13,3.7513575112081234e-13,8.178828765651159e-12,5.88233525545825e-14,2.0127756373786716,1.026499986647903,2.5313938620003524,1.06851208365013e-13,1.0860891968891936e-11,-3.5955694424319855e-13,4.9998458945288146e-12,2.1924552099618602e-13,0.8299999999999441,0.8299999999998158,0.8299999999999189,-2.644828290854251e-13,-8.460561119188529e-13
0.37600000000000017,1.0264999866478968,0.13627054238526345,0.9513701754346128,0.6151173367805708,0.7634129574985472,-0.736627196832449,1.132945586888489,1.000000000000031,0.6910192017596081,0.42044932470323093,8.299999999995599,0.22841623827877672,6.755455481596132e-13,-4.771739109986437e-13,1.3466467732253116e-13,3.539202564112868e-13,8.261346364173429e-12,5.572355553916549e-14,2.0127756373787795,1.0264999866478999,2.5313938620004004,1.0899604202441481e-13,1.0773844314696169e-11,-3.2381684934458566e-13,4.727961172006499e-12,2.1448336594018081e-13,0.8299999999999413,0.8299999999998072,0.8299999999999156,-2.680458266695387e-13,-8.555122051698747e-13
0.3860000000000002,1.0264999866478945,0.13627054238534408,0.9513701754346197,0.6151173367805661,0.7634129574985485,-0.7366271968324457,1.1329455868885725,1.0000000000000318,0.6910192017596276,0.4204493247032373,8.299999999995784,0.2284162382788054,6.900651219444828e-13,-4.704615466219283e-13,1.3660692123842767e-13,3.3209981197051536e-13,8.344743009260532e-12,5.256598071850885e-14,2.0127756373788865,1.026499986647897,2.531393862000441,1.1109236850258331e-13,1.0682235361548165e-11,-2.5236783337399087e-13,4.0947292329795095e-12,2.0963264781684969e-13,0.8299999999999387,0.8299999999997986,0.8299999999999124,-2.7159569215628283e-13,-8.648361725643289e-13
